281;Levi Pesca;Rua Rubião Júnior, 9171, Venâncio Aires, RS;(51) 331-5201
282;Fernando Della Coletta;Rua Santo Amaro, 6197, Venâncio Aires, RS;(51) 353-0351
283;Vinicius Sossai;Rua Santos, 8819, Venâncio Aires, RS;(51) 632-2326
284;Joao Gabriel Zanette;Rua Sarutaiá, 1668, Venâncio Aires, RS;(51) 360-2127
285;Catarina Agrizzi;Rua Segundo-Sargento Ananias Holanda de Oliveira, 4964, Venâncio Aires, RS;(51) 656-2138
286;Joao Gabriel Sossai detto Pegorer;Rua Segundo-Sargento Andiras Nogueira de Abreu, 8515, Venâncio Aires, RS;(51) 494-4360
287;Joao Lucas Botteon;Rua Segundo-Sargento Fábio Pavani, 9378, Venâncio Aires, RS;(51) 654-0582
288;Luna De Angeli;Rua Segundo-Sargento Névio Baracho dos Santos, 6443, Venâncio Aires, RS;(51) 272-9989
289;Natalia Agrizzi;Rua Segundo-Sargento Rubens Leite, 3021, Venâncio Aires, RS;(51) 520-9698
290;Caua Pereira;Rua Sorimãs, 3195, Venâncio Aires, RS;(51) 608-9872
291;Rebeca Sossai detto Pegorer;Rua Subtenente-Aviador Francisco Hierro, 3621, Venâncio Aires, RS;(51) 352-7506
292;Cecilia Pereira;Rua Suzana, 3448, Venâncio Aires, RS;(51) 482-7659
293;Davi Zanette;Rua Terceiro-Sargento Alcides de Oliveira, 4370, Venâncio Aires, RS;(51) 374-0306
294;Ricardo Agrizzi;Rua Thereza T. Sbrighi, 8652, Venâncio Aires, RS;(51) 531-8986
295;Agatha Pesca;Rua Tietê, 1938, Venâncio Aires, RS;(51) 641-2833
296;Rebeca Silva;Rua Tirió, 5107, Venâncio Aires, RS;(51) 626-3576
297;Calebe Della Coletta;Rua Uananá, 942, Venâncio Aires, RS;(51) 528-6700
298;Camila Della Coletta;Rua Uapixana, 8755, Venâncio Aires, RS;(51) 212-1109
299;Samuel Alves;Rua Vicente Pinzon, 9829, Venâncio Aires, RS;(51) 481-8471
300;Allana Braga;Rua das Amoreiras, 7731, Venâncio Aires, RS;(51) 575-2562
301;Alexandre Sossai detto Pegorer;Rua das Andorinhas, 7484, Venâncio Aires, RS;(51) 573-7574
302;Arthur Miguel Braga;Rua das Begônias, 4861, Venâncio Aires, RS;(51) 579-0647
303;Danilo Agrizzi;Rua das Boninas, 670, Venâncio Aires, RS;(51) 473-1097
304;Yuri de Almeida;Rua das Cerejeiras, 130, Venâncio Aires, RS;(51) 432-2101
305;Maria Luiza Salvador;Rua das Limeiras, 9482, Venâncio Aires, RS;(51) 647-8378
306;Caua Braga;Rua das Palmeiras, 4894, Venâncio Aires, RS;(51) 207-5760
307;Guilherme Falqueto;Rua das Pitangueiras, 1635, Venâncio Aires, RS;(51) 468-0663
308;Lais Caliman;Rua das Quaresmeiras, 9680, Venâncio Aires, RS;(51) 336-3019
309;Luiz Felipe Ferreira;Rua das Roseiras, 1927, Venâncio Aires, RS;(51) 209-0772
310;Gabriela Gomes;Rua do Bem-te-vi, 5597, Venâncio Aires, RS;(51) 407-1729
311;Fernando Gomes;Rua do Café, 8505, Venâncio Aires, RS;(51) 557-8792
312;Thiago Zanette;Rua do Castelinho, 5289, Venâncio Aires, RS;(51) 283-8519
313;Vinicius Salvador;Rua do Conde, 2725, Venâncio Aires, RS;(51) 261-3856
314;Lorena de Souza;Rua do Feudo, 6950, Venâncio Aires, RS;(51) 337-1171
315;Gustavo Gomes;Rua do Imperador, 4446, Venâncio Aires, RS;(51) 314-0185
316;Nicole Sossai;Rua dos Aicás, 9207, Venâncio Aires, RS;(51) 666-6833
317;Yasmin da Costa;Rua dos Anapurus, 6222, Venâncio Aires, RS;(51) 425-8780
318;Ruan Silva;Rua dos Apetupás, 4852, Venâncio Aires, RS;(51) 418-9903
319;Danilo De Angeli;Rua dos Arapanés, 1955, Venâncio Aires, RS;(51) 441-7146
320;Guilherme Agrizzi;Rua dos Araés, 9183, Venâncio Aires, RS;(51) 673-4355
321;Yasmin de Oliveira;Rua dos Auetis, 1787, Venâncio Aires, RS;(51) 518-6134
322;Davi Lucas de Almeida;Rua dos Beija Flores, 665, Venâncio Aires, RS;(51) 369-3914
323;Joao Costalonga;Rua dos Beija-Flor, 8174, Venâncio Aires, RS;(51) 678-7003
324;Rodrigo Zampirolli;Rua dos Camaiurás, 7674, Venâncio Aires, RS;(51) 491-9955
325;Pedro Sossai;Rua dos Canários, 9071, Venâncio Aires, RS;(51) 675-9663
326;Thiago Altoe;Rua dos Cardeais, 9268, Venâncio Aires, RS;(51) 482-3209
327;Rodrigo Salvador;Rua dos Ciprestes, 8932, Venâncio Aires, RS;(51) 466-8924
328;Luiz Felipe Zandonadi;Rua dos Contadores, 8025, Venâncio Aires, RS;(51) 354-8591
329;Ryan Salvador;Rua dos Eucalíptos, 6367, Venâncio Aires, RS;(51) 534-3155
330;Oliver Calmon;Rua dos Guaiases, 6891, Venâncio Aires, RS;(51) 558-2274
331;Pedro Fernandes;Rua dos Guaicanãs, 1194, Venâncio Aires, RS;(51) 694-4769
332;Heitor Gomes;Rua dos Guainumbis, 392, Venâncio Aires, RS;(51) 597-9791
333;Valentina Ferreira;Rua dos Guaiós, 3591, Venâncio Aires, RS;(51) 413-0835
334;Benicio Fernandes;Rua dos Guaramomis, 3253, Venâncio Aires, RS;(51) 382-7735
335;Ana Livia da Costa;Rua dos Guatás, 8859, Venâncio Aires, RS;(51) 366-7131
336;Amanda Pesca;Rua dos Indígenas, 3256, Venâncio Aires, RS;(51) 398-1055
337;Ana Beatriz Gomes;Rua dos Ipês, 4385, Venâncio Aires, RS;(51) 463-3453
338;Pietro Pesca;Rua dos Jambos, 5754, Venâncio Aires, RS;(51) 458-5496
339;Pietra Alves;Rua dos Jaúnas, 2362, Venâncio Aires, RS;(51) 253-1419
340;Ana Livia Altoe;Rua dos Jurupis, 2849, Venâncio Aires, RS;(51) 206-9290
341;Heloisa Sossai detto Pegorer;Rua dos Maracatins, 4710, Venâncio Aires, RS;(51) 247-5954
342;Maria Sophia Agrizzi;Rua dos Marfins, 7780, Venâncio Aires, RS;(51) 695-7599
343;Allana da Silva;Rua dos Nhambiquaras, 8231, Venâncio Aires, RS;(51) 477-1754
344;Arthur Gabriel Fernandes;Rua dos Pamaris, 2981, Venâncio Aires, RS;(51) 290-6897
345;Davi Miguel de Almeida;Rua dos Pardais, 8209, Venâncio Aires, RS;(51) 367-4639
346;Ana Luiza Calmon;Rua dos Pinheiros, 8721, Venâncio Aires, RS;(51) 647-2683
347;Guilherme Alves;Rua dos Pintassilgos, 6004, Venâncio Aires, RS;(51) 224-0435
348;Alicia Zanette;Rua dos Piratinins, 7389, Santa Cruz do Sul, RS;(51) 427-3278
349;Heitor Pesca;Rua dos Quinimuras, 2166, Santa Cruz do Sul, RS;(51) 474-2178
350;Isaac da Costa;Rua dos Sabiás, 4457, Santa Cruz do Sul, RS;(51) 556-1499
351;Bruna Caliman;Rua dos Salgueiros, 7180, Santa Cruz do Sul, RS;(51) 303-7195
352;Ricardo Pesca;Rua dos Tacaúnas, 4432, Santa Cruz do Sul, RS;(51) 282-7710
353;Bruna Falqueto;Rua dos Tucanos, 4006, Santa Cruz do Sul, RS;(51) 619-2361
354;Marina Costalonga;Rua dos Tupinas, 9766, Santa Cruz do Sul, RS;(51) 283-5970
355;Perola Altoe;Rua dos Tupiniquins, 8443, Santa Cruz do Sul, RS;(51) 318-9397
356;Maria Alice Zandonadi;Rua dos Uapês, 4593, Santa Cruz do Sul, RS;(51) 278-0150
357;Tomas Alves;Rua dos Ubiatans, 3195, Santa Cruz do Sul, RS;(51) 634-5555
358;Ana Botteon;Rua Álvaro de Morais, 9618, Santa Cruz do Sul, RS;(51) 517-9671
359;Enrico Sossai;Antiga Estrada São Paulo Paraná, 2959, Santa Cruz do Sul, RS;(51) 360-9279
360;Oliver Ferreira;Avenida 24 de Agosto, 2672, Santa Cruz do Sul, RS;(51) 525-5422
361;Kaique Braga;Avenida Abaneiro, 3063, Santa Cruz do Sul, RS;(51) 674-6010
362;Isaac Braga;Avenida Abílio Pereira de Almeida, 2007, Santa Cruz do Sul, RS;(51) 619-8974
363;Joana Silva;Avenida Academia de São Paulo, 9983, Santa Cruz do Sul, RS;(51) 542-0712
364;Julia Pesca;Avenida Adelina Abranches, 7840, Santa Cruz do Sul, RS;(51) 406-6894
365;Augusto Falqueto;Avenida Adelino Jorge Montenegro, 4359, Santa Cruz do Sul, RS;(51) 542-0896
366;Pietra Altoe;Avenida Adhemar Gonzaga, 8272, Santa Cruz do Sul, RS;(51) 495-2464
367;Lucca Silva;Avenida Adolfo Coelho, 7749, Santa Cruz do Sul, RS;(51) 467-0964
368;Henrique Zanette;Avenida Adolfo Pinheiro, 516, Santa Cruz do Sul, RS;(51) 238-6362
369;Pietro da Silva;Avenida Adriano Bertozzi, 2481, Santa Cruz do Sul, RS;(51) 268-2567
370;Fernando Braga;Avenida Adutora do Rio Claro, 9734, Santa Cruz do Sul, RS;(51) 633-7544
371;Isadora Sossai detto Pegorer;Avenida Adélia Chohfi, 6055, Santa Cruz do Sul, RS;(51) 347-5839
372;Giovanna Calmon;Avenida Affonso D'Escragnolle Taunay, 970, Santa Cruz do Sul, RS;(51) 309-8807
373;Arthur Botteon;Avenida Afonso Lopes de Baião, 7572, Santa Cruz do Sul, RS;(51) 584-2785
374;Amanda Braga;Avenida Afonso Mariano Fagundes, 5701, Santa Cruz do Sul, RS;(51) 314-1150
375;Lara Altoe;Avenida Afonso de Sampaio e Sousa, 5632, Santa Maria, RS;(51) 448-6683
376;Liz Zanette;Avenida Afrânio Peixoto, 2526, Santa Maria, RS;(51) 589-4233
377;Manuela Altoe;Avenida Agami, 2956, Santa Maria, RS;(51) 603-7386
378;Maria Cecilia de Souza;Avenida Agenor Couto de Magalhães, 2355, Santa Maria, RS;(51) 353-1898
379;Eduarda Salvador;Avenida Agenor de Oliveira, 9493, Santa Maria, RS;(51) 384-3921
380;Theo de Souza;Avenida Agostinho Rubin, 7316, Santa Maria, RS;(51) 259-8101
381;Henry Alves;Avenida Aguiar da Beira, 4227, Santa Maria, RS;(51) 472-9718
382;Anthony Sossai;Avenida Airton Pretini, 5145, Santa Maria, RS;(51) 522-3245
383;Mariah Pereira;Avenida Ajarani, 4299, Santa Maria, RS;(51) 540-1904
384;Beatriz Tosi;Avenida Albert Bartholome, 4723, Santa Maria, RS;(51) 474-0531
385;Vitor Alves;Avenida Albert Einstein, 6405, Santa Maria, RS;(51) 523-0156
386;Luiza Falqueto;Avenida Alberto Augusto Alves, 5704, Santa Maria, RS;(51) 469-5432
387;Caio da Costa;Avenida Alberto Byington, 4868, Santa Maria, RS;(51) 259-8931
388;Pedro de Almeida;Avenida Alberto Camus, 6409, Santa Maria, RS;(51) 264-0402
389;Helena Fernandes;Avenida Alberto Fontana, 1200, Santa Maria, RS;(51) 232-4681
390;Nicolas Fernandes;Avenida Alberto Ramos, 5375, Santa Maria, RS;(51) 310-1823
391;Mariana Agrizzi;Avenida Alberto Vicente Cardoso, 9419, Santa Maria, RS;(51) 566-1979
392;Ana Clara Ferreira;Avenida Alberto de Faria Cardoso, 6409, Santa Maria, RS;(51) 694-2819
393;Maria Zampirolli;Avenida Alcides Sangirardi, 4609, Santa Maria, RS;(51) 598-1990
394;Ana Sophia de Almeida;Avenida Alcindo Ferreira, 7484, Santa Maria, RS;(51) 215-3345
395;Liz Ferreira;Avenida Alcântara Machado, 3562, Santa Maria, RS;(51) 684-3023
396;Davi Lucca de Almeida;Avenida Alda, 4180, Santa Maria, RS;(51) 244-3424
397;Maria Vitoria Sossai;Avenida Aldeia Manuel Antônio, 4818, Santa Maria, RS;(51) 591-8006
398;Miguel Agrizzi;Avenida Aldo João Rinaldi, 5250, Santa Maria, RS;(51) 667-0123
399;Camila Falqueto;Avenida Aldo Ribeiro Luz, 7189, Santa Maria, RS;(51) 356-5678
400;Vitoria Zanette;Avenida Alexandre Colares, 218, Santa Maria, RS;(51) 479-8610
401;Isadora de Almeida;1ª Travessa Edalberto dos Santos, 360, Venâncio Aires, RS;(51) 406-6888
402;Eloah da Silva;2ª Travessa Edalberto dos Santos, 4705, Venâncio Aires, RS;(51) 281-8817
403;Isis Ferreira;3ª Travessa Edalberto dos Santos, 7962, Venâncio Aires, RS;(51) 606-5263
404;Joana Agrizzi;3ª Travessa Maria Mayer, 7634, Venâncio Aires, RS;(51) 322-9397
405;Mariana de Oliveira;Acampamento Acaricuara, 1369, Venâncio Aires, RS;(51) 261-3786
406;Emanuelly Braga;Acesso Andorinha Cristal, 6692, Venâncio Aires, RS;(51) 403-5949
407;Erick Calmon;Acesso Anum-Preto, 6298, Venâncio Aires, RS;(51) 600-0215
408;Samuel Costalonga;Acesso Araponga Martelo, 1134, Venâncio Aires, RS;(51) 436-4534
409;Anthony Zampirolli;Acesso Arara Azul, 6281, Venâncio Aires, RS;(51) 489-8489
410;Maite de Souza;Acesso Bem-te-vi Amarelo, 642, Venâncio Aires, RS;(51) 649-6151
411;Eduarda Sossai detto Pegorer;Acesso Canário Belga, 1225, Venâncio Aires, RS;(51) 442-0351
412;Luiz Gustavo De Angeli;Acesso Coan do Brejo, 5251, Venâncio Aires, RS;(51) 660-2332
413;Henrique Pereira;Acesso Curió Cristal, 4086, Venâncio Aires, RS;(51) 257-6245
414;Beatriz Zampirolli;Acesso Gaivota Cinza, 2873, Venâncio Aires, RS;(51) 390-1037
415;Maria Vitoria Zandonadi;Acesso Garça Branca, 8932, Venâncio Aires, RS;(51) 483-7683
416;Livia Della Coletta;Acesso Gavião Real, 9470, Venâncio Aires, RS;(51) 512-1690
417;Enzo Altoe;Acesso Juriti Marrom, 7785, Venâncio Aires, RS;(51) 299-3521
418;Yago Braga;Acesso Pardal Cinza, 5160, Venâncio Aires, RS;(51) 552-9002
419;Arthur Miguel Tosi;Acesso Pavão Real, 1674, Venâncio Aires, RS;(51) 373-5801
420;Isis de Souza;Acesso Pintassilgo Rosa, 1747, Venâncio Aires, RS;(51) 524-3272
421;Breno Pereira;Acesso Pixoxó da Serra, 7259, Venâncio Aires, RS;(51) 523-7996
422;Clara Pesca;Acesso Sabiá Laranjeira, 5768, Venâncio Aires, RS;(51) 576-3787
423;Ruan Altoe;Acesso Tucano Preto, 9485, Venâncio Aires, RS;(51) 349-9741
424;Joao Pedro De Angeli;Acesso Uirapuru do Sertão, 7791, Venâncio Aires, RS;(51) 650-7438
425;Mirella da Silva;Rua Afonso Bocchiglieri, 9244, Venâncio Aires, RS;(51) 314-9643
426;Stella Pereira;Rua Afonso Schmidt, 1232, Venâncio Aires, RS;(51) 468-1119
427;Clara Calmon;Rua Agenor Couto Magalhães, 5908, Venâncio Aires, RS;(51) 351-6103
428;Rafael Agrizzi;Rua Aristotenes Cláudio Sbrigh, 4502, Venâncio Aires, RS;(51) 511-9477
429;Samuel Braga;Rua Barros, 8994, Venâncio Aires, RS;(51) 578-5321
430;Henrique Altoe;Rua Barão de Limeira, 7331, Venâncio Aires, RS;(51) 549-5389
431;Maria Luiza Agrizzi;Rua Barão de Piracicaba, 4932, Venâncio Aires, RS;(51) 614-1181
432;Maria Clara de Oliveira;Rua Calcutá, 5181, Venâncio Aires, RS;(51) 618-3528
433;Mathias Costalonga;Rua Calicut, 7817, Venâncio Aires, RS;(51) 600-6804
434;Pedro da Silva;Rua Campinas, 4919, Venâncio Aires, RS;(51) 484-9102
435;Agatha Braga;Rua Canuri, 4738, Venâncio Aires, RS;(51) 386-5275
436;Maria Fernanda Pereira;Rua Carlos Marchais, 2697, Venâncio Aires, RS;(51) 445-7820
437;Enzo Miguel Pereira;Rua Casa Branca, 5604, Venâncio Aires, RS;(51) 409-7271
438;Levi de Almeida;Rua Caviunas, 5129, Venâncio Aires, RS;(51) 225-3636
439;Samuel da Silva;Rua Cleveland, 6892, Venâncio Aires, RS;(51) 315-9257
440;Vitoria Fernandes;Rua Coqueiros, 7597, Venâncio Aires, RS;(51) 258-4961
441;Eduarda Pesca;Rua Cravos, 6948, Venâncio Aires, RS;(51) 669-8809
442;Mirella Botteon;Rua Dino Bueno, 6742, Venâncio Aires, RS;(51) 466-5298
443;Leticia Salvador;Rua Doutor Sílvio de Campos, 1477, Venâncio Aires, RS;(51) 514-4563
444;Pedro Gomes;Rua Eduardo Prado, 9859, Venâncio Aires, RS;(51) 652-4607
445;Isabelly Calmon;Rua Fernão Cardim, 9601, Venâncio Aires, RS;(51) 435-7173
446;Maria Eduarda Pesca;Rua Franca, 5269, Venâncio Aires, RS;(51) 360-2813
447;Maria Cecilia Altoe;Rua Gabriel Monteiro da Silva, 9209, Venâncio Aires, RS;(51) 312-6924
448;Ricardo Ferreira;Rua Glete, 3237, Venâncio Aires, RS;(51) 657-6150
449;Nicole Agrizzi;Rua Guaicanãs dos, 8637, Venâncio Aires, RS;(51) 379-0288
450;Maria Alice Caliman;Rua Guairacá, 8532, Venâncio Aires, RS;(51) 543-5199
451;Pietro da Costa;Rua Guilherme Renato Sabrigh, 1813, Venâncio Aires, RS;(51) 627-9800
452;Heloisa Pesca;Rua Ibiracemas, 826, Venâncio Aires, RS;(51) 644-0946
453;Bruno da Silva;Rua Iraé, 8942, Venâncio Aires, RS;(51) 327-3163
454;Pedro Henrique Botteon;Rua Itu, 6472, Venâncio Aires, RS;(51) 530-5036
455;Ryan Pereira;Rua Itupiranga, 1346, Venâncio Aires, RS;(51) 618-8518
456;Eduarda Gomes;Rua Jacarandas, 8893, Venâncio Aires, RS;(51) 472-8918
457;Gabriel De Angeli;Rua Jauaperi, 8410, Venâncio Aires, RS;(51) 234-4048
458;Pietro de Oliveira;Rua Jaú, 5025, Venâncio Aires, RS;(51) 572-3138
459;Emanuel Alves;Rua Jequitibas, 112, Venâncio Aires, RS;(51) 371-6232
460;Alicia da Silva;Rua Joaquim Eugênio de Lima, 2315, Venâncio Aires, RS;(51) 330-2734
461;Rodrigo Falqueto;Rua Joaquim José de Mattos, 2170, Venâncio Aires, RS;(51) 298-2886
462;Eduarda Zampirolli;Rua José Lopes de Almeida, 3092, Venâncio Aires, RS;(51) 668-5491
463;Lucas Gabriel Silva;Rua Lorena, 846, Venâncio Aires, RS;(51) 248-3570
464;Lavinia Caliman;Rua Macieira da Maia, 6137, Venâncio Aires, RS;(51) 673-2232
465;Fernando Zampirolli;Rua Maruás, 9415, Venâncio Aires, RS;(51) 440-0820
466;Gabriel Sossai;Rua Messina, 4251, Venâncio Aires, RS;(51) 597-5468
467;Davi Pesca;Rua Ministro Rocha Azevedo, 7917, Venâncio Aires, RS;(51) 320-3501
468;Heloisa Salvador;Rua Mognos, 7381, Venâncio Aires, RS;(51) 340-6453
469;Caio de Oliveira;Rua Nice, 1232, Venâncio Aires, RS;(51) 513-8601
470;Luiz Gustavo Caliman;Rua Nothmann, 6820, Venâncio Aires, RS;(51) 630-0616
471;Bruno de Souza;Rua Olga, 953, Venâncio Aires, RS;(51) 566-3473
472;Maite Zanette;Rua Paineiras, 9239, Venâncio Aires, RS;(51) 333-0006
473;Joao Agrizzi;Rua Primeiro-Sargento Basílio Nogueira da Costa, 4707, Venâncio Aires, RS;(51) 686-5272
474;Luan Della Coletta;Rua Primeiro-Sargento Osmar Cortez Claro, 4544, Venâncio Aires, RS;(51) 323-3857
475;Vitor Agrizzi;Rua Rainha Santa, 9568, Venâncio Aires, RS;(51) 461-6596
476;Beatriz da Silva;Rua Raja Gabaglia, 3594, Venâncio Aires, RS;(51) 336-3662
477;Arthur Gabriel Botteon;Rua Ribeiro da Silva, 1923, Venâncio Aires, RS;(51) 211-9862
478;Bianca Alves;Rua Ribeirão Preto, 5927, Venâncio Aires, RS;(51) 692-2108
479;Aurora De Angeli;Rua Rio Claro, 1872, Venâncio Aires, RS;(51) 335-9583
480;Elisa de Oliveira;Rua Rodrigo de Brum, 8111, Venâncio Aires, RS;(51) 637-0346
481;Stella De Angeli;Rua Rubião Júnior, 963, Venâncio Aires, RS;(51) 653-5965
482;Sophie Alves;Rua Santo Amaro, 8442, Venâncio Aires, RS;(51) 363-9675
483;Maya da Silva;Rua Santos, 1631, Venâncio Aires, RS;(51) 552-1988
484;Elisa Fernandes;Rua Sarutaiá, 1676, Venâncio Aires, RS;(51) 631-5278
485;Julia Fernandes;Rua Segundo-Sargento Ananias Holanda de Oliveira, 8635, Venâncio Aires, RS;(51) 431-3651
486;Bento Caliman;Rua Segundo-Sargento Andiras Nogueira de Abreu, 8860, Venâncio Aires, RS;(51) 284-9663
487;Lara Alves;Rua Segundo-Sargento Fábio Pavani, 5645, Venâncio Aires, RS;(51) 564-8094
488;Liz Fernandes;Rua Segundo-Sargento Névio Baracho dos Santos, 5414, Venâncio Aires, RS;(51) 294-1097
489;Larissa Botteon;Rua Segundo-Sargento Rubens Leite, 5710, Venâncio Aires, RS;(51) 690-9354
490;Pietro De Angeli;Rua Sorimãs, 3377, Venâncio Aires, RS;(51) 467-9380
491;Enzo Miguel da Costa;Rua Subtenente-Aviador Francisco Hierro, 4690, Venâncio Aires, RS;(51) 596-3190
492;Lorenzo Altoe;Rua Suzana, 436, Venâncio Aires, RS;(51) 260-2671
493;Joao da Costa;Rua Terceiro-Sargento Alcides de Oliveira, 3444, Venâncio Aires, RS;(51) 404-1690
494;Alicia Zampirolli;Rua Thereza T. Sbrighi, 3593, Venâncio Aires, RS;(51) 346-8850
495;Livia Pesca;Rua Tietê, 538, Venâncio Aires, RS;(51) 297-6560
496;Stella de Oliveira;Rua Tirió, 2016, Venâncio Aires, RS;(51) 512-5807
497;Antonio Braga;Rua Uananá, 6374, Venâncio Aires, RS;(51) 476-5335
498;Maya Sossai detto Pegorer;Rua Uapixana, 4082, Venâncio Aires, RS;(51) 420-1101
499;Isabel Zandonadi;Rua Vicente Pinzon, 5586, Venâncio Aires, RS;(51) 468-6555
500;Lorena Agrizzi;Rua das Amoreiras, 827, Venâncio Aires, RS;(51) 691-7381
501;Clara da Silva;Rua das Andorinhas, 1359, Venâncio Aires, RS;(51) 506-0211
502;Yuri da Costa;Rua das Begônias, 524, Venâncio Aires, RS;(51) 230-3715
503;Joao Vitor Zanette;Rua das Boninas, 982, Venâncio Aires, RS;(51) 628-4118
504;Heitor Agrizzi;Rua das Cerejeiras, 223, Venâncio Aires, RS;(51) 681-9719
505;Bruna da Costa;Rua das Limeiras, 399, Venâncio Aires, RS;(51) 550-9688
506;Pietra Pesca;Rua das Palmeiras, 9400, Venâncio Aires, RS;(51) 633-8433
507;Vitoria Salvador;Rua das Pitangueiras, 9766, Venâncio Aires, RS;(51) 216-9534
508;Malu Fernandes;Rua das Quaresmeiras, 1464, Venâncio Aires, RS;(51) 696-4054
509;Luiz Otavio Gomes;Rua das Roseiras, 4466, Venâncio Aires, RS;(51) 539-6350
510;Ana Laura Costalonga;Rua do Bem-te-vi, 1289, Venâncio Aires, RS;(51) 457-5475
511;Yago Zampirolli;Rua do Café, 9823, Venâncio Aires, RS;(51) 578-0287
512;Danilo Braga;Rua do Castelinho, 3394, Venâncio Aires, RS;(51) 563-6475
513;Amanda da Silva;Rua do Conde, 4275, Venâncio Aires, RS;(51) 446-6484
514;Livia Caliman;Rua do Feudo, 2448, Venâncio Aires, RS;(51) 539-0291
515;Daniel De Angeli;Rua do Imperador, 9204, Venâncio Aires, RS;(51) 232-9575
516;Emanuel Sossai;Rua dos Aicás, 3098, Venâncio Aires, RS;(51) 448-4175
517;Francisco de Almeida;Rua dos Anapurus, 2199, Venâncio Aires, RS;(51) 590-8426
518;Yago Calmon;Rua dos Apetupás, 4689, Venâncio Aires, RS;(51) 414-3139
519;Fernando Pereira;Rua dos Arapanés, 9146, Venâncio Aires, RS;(51) 552-8826
520;Pedro Henrique Falqueto;Rua dos Araés, 1754, Venâncio Aires, RS;(51) 200-5832
521;Giovanna Botteon;Rua dos Auetis, 9014, Venâncio Aires, RS;(51) 539-1154
522;Davi Miguel Fernandes;Rua dos Beija Flores, 4842, Venâncio Aires, RS;(51) 399-7515
523;Luiz Henrique Braga;Rua dos Beija-Flor, 5451, Venâncio Aires, RS;(51) 546-1691
524;Yuri De Angeli;Rua dos Camaiurás, 3219, Venâncio Aires, RS;(51) 378-0103
525;Lucas Gabriel de Almeida;Rua dos Canários, 4978, Venâncio Aires, RS;(51) 407-3965
526;Ana Vitoria Calmon;Rua dos Cardeais, 1533, Venâncio Aires, RS;(51) 342-8362
527;Kaique Gomes;Rua dos Ciprestes, 1211, Venâncio Aires, RS;(51) 671-0365
528;Ana Cecilia da Silva;Rua dos Contadores, 3882, Venâncio Aires, RS;(51) 637-9805
529;Ana Vitoria Braga;Rua dos Eucalíptos, 9989, Venâncio Aires, RS;(51) 537-7978
530;Theo da Silva;Rua dos Guaiases, 3287, Venâncio Aires, RS;(51) 434-9976
531;Noah Salvador;Rua dos Guaicanãs, 4756, Venâncio Aires, RS;(51) 315-9796
532;Erick Alves;Rua dos Guainumbis, 8337, Venâncio Aires, RS;(51) 519-1476
533;Isis Botteon;Rua dos Guaiós, 7955, Venâncio Aires, RS;(51) 635-5549
534;Maria Laura Zanette;Rua dos Guaramomis, 6345, Venâncio Aires, RS;(51) 238-9943
535;Sophia Falqueto;Rua dos Guatás, 9798, Venâncio Aires, RS;(51) 681-5016
536;Ana Julia Pesca;Rua dos Indígenas, 3177, Venâncio Aires, RS;(51) 509-0801
537;Elisa Falqueto;Rua dos Ipês, 7239, Venâncio Aires, RS;(51) 476-9021
538;Joao Vitor Zandonadi;Rua dos Jambos, 611, Venâncio Aires, RS;(51) 667-2465
539;Ayla da Costa;Rua dos Jaúnas, 1954, Venâncio Aires, RS;(51) 358-1449
540;Maria Fernanda Sossai detto Pegorer;Rua dos Jurupis, 6018, Venâncio Aires, RS;(51) 244-7202
541;Maria Clara Agrizzi;Rua dos Maracatins, 2375, Venâncio Aires, RS;(51) 688-3152
542;Eduarda de Almeida;Rua dos Marfins, 9763, Venâncio Aires, RS;(51) 543-8155
543;Danilo Gomes;Rua dos Nhambiquaras, 718, Venâncio Aires, RS;(51) 605-5799
